clean_path,degraded_path,degradation_type,parameters_used
synthetic_pairs\clean\00003940_004.png,synthetic_pairs\degraded\00003940_004_deg_2_combined.png,combined,"gaussian_noise+poisson_noise(variance=0.0093,scale=49.5)"
synthetic_pairs\clean\00003940_004.png,synthetic_pairs\degraded\00003940_004_deg_3_underexposure.png,underexposure,factor=0.38
synthetic_pairs\clean\00003940_005.png,synthetic_pairs\degraded\00003940_005_deg_1_gaussian_blur.png,gaussian_blur,sigma=1.97
synthetic_pairs\clean\00003940_005.png,synthetic_pairs\degraded\00003940_005_deg_2_poisson_noise.png,poisson_noise,scale=12.3
synthetic_pairs\clean\00003940_005.png,synthetic_pairs\degraded\00003940_005_deg_3_gaussian_blur.png,gaussian_blur,sigma=0.86
synthetic_pairs\clean\00003940_006.png,synthetic_pairs\degraded\00003940_006_deg_1_gaussian_blur.png,gaussian_blur,sigma=1.28
synthetic_pairs\clean\00003940_006.png,synthetic_pairs\degraded\00003940_006_deg_2_combined.png,combined,"contrast_compression+poisson_noise(pct=0.59,scale=40.3)"
synthetic_pairs\clean\00003940_006.png,synthetic_pairs\degraded\00003940_006_deg_3_underexposure.png,underexposure,factor=0.45
synthetic_pairs\clean\00003940_007.png,synthetic_pairs\degraded\00003940_007_deg_1_gaussian_blur.png,gaussian_blur,sigma=1.43
synthetic_pairs\clean\00003940_007.png,synthetic_pairs\degraded\00003940_007_deg_2_poisson_noise.png,poisson_noise,scale=13.6
synthetic_pairs\clean\00003940_007.png,synthetic_pairs\degraded\00003940_007_deg_3_contrast_compression.png,contrast_compression,pct=0.41
synthetic_pairs\clean\00003940_008.png,synthetic_pairs\degraded\00003940_008_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0367
synthetic_pairs\clean\00003940_008.png,synthetic_pairs\degraded\00003940_008_deg_2_contrast_compression.png,contrast_compression,pct=0.38
synthetic_pairs\clean\00003940_008.png,synthetic_pairs\degraded\00003940_008_deg_3_poisson_noise.png,poisson_noise,scale=26.6
synthetic_pairs\clean\00003941_000.png,synthetic_pairs\degraded\00003941_000_deg_1_contrast_compression.png,contrast_compression,pct=0.43
synthetic_pairs\clean\00003941_000.png,synthetic_pairs\degraded\00003941_000_deg_2_combined.png,combined,"underexposure+contrast_compression(factor=0.48,pct=0.32)"
synthetic_pairs\clean\00003941_000.png,synthetic_pairs\degraded\00003941_000_deg_3_contrast_compression.png,contrast_compression,pct=0.36
synthetic_pairs\clean\00003942_000.png,synthetic_pairs\degraded\00003942_000_deg_1_poisson_noise.png,poisson_noise,scale=10.2
synthetic_pairs\clean\00003942_000.png,synthetic_pairs\degraded\00003942_000_deg_2_contrast_compression.png,contrast_compression,pct=0.47
synthetic_pairs\clean\00003942_000.png,synthetic_pairs\degraded\00003942_000_deg_3_gaussian_blur.png,gaussian_blur,sigma=2.15
synthetic_pairs\clean\00003942_001.png,synthetic_pairs\degraded\00003942_001_deg_1_contrast_compression.png,contrast_compression,pct=0.50
synthetic_pairs\clean\00003942_001.png,synthetic_pairs\degraded\00003942_001_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0352
synthetic_pairs\clean\00003942_001.png,synthetic_pairs\degraded\00003942_001_deg_3_contrast_compression.png,contrast_compression,pct=0.43
synthetic_pairs\clean\00003943_000.png,synthetic_pairs\degraded\00003943_000_deg_1_contrast_compression.png,contrast_compression,pct=0.43
synthetic_pairs\clean\00003943_000.png,synthetic_pairs\degraded\00003943_000_deg_2_underexposure.png,underexposure,factor=0.45
synthetic_pairs\clean\00003943_000.png,synthetic_pairs\degraded\00003943_000_deg_3_combined.png,combined,"poisson_noise+gaussian_blur(scale=11.4,sigma=1.49)"
synthetic_pairs\clean\00003944_000.png,synthetic_pairs\degraded\00003944_000_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0347
synthetic_pairs\clean\00003944_000.png,synthetic_pairs\degraded\00003944_000_deg_2_contrast_compression.png,contrast_compression,pct=0.42
synthetic_pairs\clean\00003944_000.png,synthetic_pairs\degraded\00003944_000_deg_3_combined.png,combined,"gaussian_noise+contrast_compression(variance=0.0149,pct=0.32)"
synthetic_pairs\clean\00003945_000.png,synthetic_pairs\degraded\00003945_000_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0302
synthetic_pairs\clean\00003945_000.png,synthetic_pairs\degraded\00003945_000_deg_2_underexposure.png,underexposure,factor=0.46
synthetic_pairs\clean\00003945_000.png,synthetic_pairs\degraded\00003945_000_deg_3_contrast_compression.png,contrast_compression,pct=0.38
synthetic_pairs\clean\00003945_001.png,synthetic_pairs\degraded\00003945_001_deg_1_poisson_noise.png,poisson_noise,scale=32.7
synthetic_pairs\clean\00003945_001.png,synthetic_pairs\degraded\00003945_001_deg_2_underexposure.png,underexposure,factor=0.58
synthetic_pairs\clean\00003945_001.png,synthetic_pairs\degraded\00003945_001_deg_3_contrast_compression.png,contrast_compression,pct=0.57
synthetic_pairs\clean\00003945_002.png,synthetic_pairs\degraded\00003945_002_deg_1_combined.png,combined,"gaussian_noise+underexposure(variance=0.0308,factor=0.49)"
synthetic_pairs\clean\00003945_002.png,synthetic_pairs\degraded\00003945_002_deg_2_underexposure.png,underexposure,factor=0.56
synthetic_pairs\clean\00003945_002.png,synthetic_pairs\degraded\00003945_002_deg_3_poisson_noise.png,poisson_noise,scale=42.9
synthetic_pairs\clean\00003945_003.png,synthetic_pairs\degraded\00003945_003_deg_1_contrast_compression.png,contrast_compression,pct=0.35
synthetic_pairs\clean\00003945_003.png,synthetic_pairs\degraded\00003945_003_deg_2_poisson_noise.png,poisson_noise,scale=35.7
synthetic_pairs\clean\00003945_003.png,synthetic_pairs\degraded\00003945_003_deg_3_combined.png,combined,"gaussian_noise+underexposure(variance=0.0118,factor=0.60)"
synthetic_pairs\clean\00003945_004.png,synthetic_pairs\degraded\00003945_004_deg_1_poisson_noise.png,poisson_noise,scale=33.3
synthetic_pairs\clean\00003945_004.png,synthetic_pairs\degraded\00003945_004_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0398
synthetic_pairs\clean\00003945_004.png,synthetic_pairs\degraded\00003945_004_deg_3_gaussian_blur.png,gaussian_blur,sigma=1.77
synthetic_pairs\clean\00003945_005.png,synthetic_pairs\degraded\00003945_005_deg_1_gaussian_blur.png,gaussian_blur,sigma=1.03
synthetic_pairs\clean\00003945_005.png,synthetic_pairs\degraded\00003945_005_deg_2_underexposure.png,underexposure,factor=0.47
synthetic_pairs\clean\00003945_005.png,synthetic_pairs\degraded\00003945_005_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0225
synthetic_pairs\clean\00003945_006.png,synthetic_pairs\degraded\00003945_006_deg_1_poisson_noise.png,poisson_noise,scale=26.7
synthetic_pairs\clean\00003945_006.png,synthetic_pairs\degraded\00003945_006_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0202
synthetic_pairs\clean\00003945_006.png,synthetic_pairs\degraded\00003945_006_deg_3_combined.png,combined,"gaussian_blur+contrast_compression(sigma=2.67,pct=0.41)"
synthetic_pairs\clean\00003945_007.png,synthetic_pairs\degraded\00003945_007_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0195
synthetic_pairs\clean\00003945_007.png,synthetic_pairs\degraded\00003945_007_deg_2_underexposure.png,underexposure,factor=0.32
synthetic_pairs\clean\00003945_007.png,synthetic_pairs\degraded\00003945_007_deg_3_combined.png,combined,"gaussian_noise+poisson_noise(variance=0.0409,scale=26.8)"
synthetic_pairs\clean\00003945_008.png,synthetic_pairs\degraded\00003945_008_deg_1_poisson_noise.png,poisson_noise,scale=49.5
synthetic_pairs\clean\00003945_008.png,synthetic_pairs\degraded\00003945_008_deg_2_combined.png,combined,"gaussian_noise+contrast_compression(variance=0.0234,pct=0.37)"
synthetic_pairs\clean\00003945_008.png,synthetic_pairs\degraded\00003945_008_deg_3_gaussian_blur.png,gaussian_blur,sigma=1.25
synthetic_pairs\clean\00003945_009.png,synthetic_pairs\degraded\00003945_009_deg_1_contrast_compression.png,contrast_compression,pct=0.41
synthetic_pairs\clean\00003945_009.png,synthetic_pairs\degraded\00003945_009_deg_2_combined.png,combined,"gaussian_blur+poisson_noise(sigma=1.64,scale=47.5)"
synthetic_pairs\clean\00003945_009.png,synthetic_pairs\degraded\00003945_009_deg_3_gaussian_blur.png,gaussian_blur,sigma=2.87
synthetic_pairs\clean\00003945_010.png,synthetic_pairs\degraded\00003945_010_deg_1_combined.png,combined,"contrast_compression+poisson_noise(pct=0.42,scale=12.4)"
synthetic_pairs\clean\00003945_010.png,synthetic_pairs\degraded\00003945_010_deg_2_poisson_noise.png,poisson_noise,scale=27.5
synthetic_pairs\clean\00003945_010.png,synthetic_pairs\degraded\00003945_010_deg_3_underexposure.png,underexposure,factor=0.41
synthetic_pairs\clean\00003945_011.png,synthetic_pairs\degraded\00003945_011_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0097
synthetic_pairs\clean\00003945_011.png,synthetic_pairs\degraded\00003945_011_deg_2_combined.png,combined,"contrast_compression+gaussian_blur(pct=0.47,sigma=1.02)"
synthetic_pairs\clean\00003945_011.png,synthetic_pairs\degraded\00003945_011_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0134
synthetic_pairs\clean\00003946_000.png,synthetic_pairs\degraded\00003946_000_deg_1_gaussian_blur.png,gaussian_blur,sigma=2.62
synthetic_pairs\clean\00003946_000.png,synthetic_pairs\degraded\00003946_000_deg_2_combined.png,combined,"underexposure+gaussian_noise(factor=0.62,variance=0.0345)"
synthetic_pairs\clean\00003946_000.png,synthetic_pairs\degraded\00003946_000_deg_3_contrast_compression.png,contrast_compression,pct=0.59
synthetic_pairs\clean\00003947_000.png,synthetic_pairs\degraded\00003947_000_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0430
synthetic_pairs\clean\00003947_000.png,synthetic_pairs\degraded\00003947_000_deg_2_poisson_noise.png,poisson_noise,scale=46.9
synthetic_pairs\clean\00003947_000.png,synthetic_pairs\degraded\00003947_000_deg_3_combined.png,combined,"contrast_compression+underexposure(pct=0.50,factor=0.68)"
synthetic_pairs\clean\00003947_001.png,synthetic_pairs\degraded\00003947_001_deg_1_poisson_noise.png,poisson_noise,scale=22.9
synthetic_pairs\clean\00003947_001.png,synthetic_pairs\degraded\00003947_001_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0326
synthetic_pairs\clean\00003947_001.png,synthetic_pairs\degraded\00003947_001_deg_3_contrast_compression.png,contrast_compression,pct=0.30
synthetic_pairs\clean\00003947_002.png,synthetic_pairs\degraded\00003947_002_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0364
synthetic_pairs\clean\00003947_002.png,synthetic_pairs\degraded\00003947_002_deg_2_combined.png,combined,"gaussian_noise+poisson_noise(variance=0.0234,scale=17.6)"
synthetic_pairs\clean\00003947_002.png,synthetic_pairs\degraded\00003947_002_deg_3_contrast_compression.png,contrast_compression,pct=0.58
synthetic_pairs\clean\00003947_003.png,synthetic_pairs\degraded\00003947_003_deg_1_gaussian_blur.png,gaussian_blur,sigma=1.08
synthetic_pairs\clean\00003947_003.png,synthetic_pairs\degraded\00003947_003_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0136
synthetic_pairs\clean\00003947_003.png,synthetic_pairs\degraded\00003947_003_deg_3_combined.png,combined,"poisson_noise+gaussian_blur(scale=20.2,sigma=2.01)"
synthetic_pairs\clean\00003947_004.png,synthetic_pairs\degraded\00003947_004_deg_1_underexposure.png,underexposure,factor=0.65
synthetic_pairs\clean\00003947_004.png,synthetic_pairs\degraded\00003947_004_deg_2_contrast_compression.png,contrast_compression,pct=0.56
synthetic_pairs\clean\00003947_004.png,synthetic_pairs\degraded\00003947_004_deg_3_combined.png,combined,"poisson_noise+gaussian_noise(scale=47.7,variance=0.0205)"
synthetic_pairs\clean\00003947_005.png,synthetic_pairs\degraded\00003947_005_deg_1_gaussian_blur.png,gaussian_blur,sigma=0.82
synthetic_pairs\clean\00003947_005.png,synthetic_pairs\degraded\00003947_005_deg_2_underexposure.png,underexposure,factor=0.36
synthetic_pairs\clean\00003947_005.png,synthetic_pairs\degraded\00003947_005_deg_3_poisson_noise.png,poisson_noise,scale=38.9
synthetic_pairs\clean\00003948_000.png,synthetic_pairs\degraded\00003948_000_deg_1_gaussian_blur.png,gaussian_blur,sigma=2.07
synthetic_pairs\clean\00003948_000.png,synthetic_pairs\degraded\00003948_000_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0486
synthetic_pairs\clean\00003948_000.png,synthetic_pairs\degraded\00003948_000_deg_3_contrast_compression.png,contrast_compression,pct=0.57
synthetic_pairs\clean\00003948_001.png,synthetic_pairs\degraded\00003948_001_deg_1_gaussian_blur.png,gaussian_blur,sigma=1.62
synthetic_pairs\clean\00003948_001.png,synthetic_pairs\degraded\00003948_001_deg_2_contrast_compression.png,contrast_compression,pct=0.53
synthetic_pairs\clean\00003948_001.png,synthetic_pairs\degraded\00003948_001_deg_3_poisson_noise.png,poisson_noise,scale=20.8
synthetic_pairs\clean\00003948_002.png,synthetic_pairs\degraded\00003948_002_deg_1_contrast_compression.png,contrast_compression,pct=0.40
synthetic_pairs\clean\00003948_002.png,synthetic_pairs\degraded\00003948_002_deg_2_combined.png,combined,"underexposure+gaussian_noise(factor=0.48,variance=0.0318)"
synthetic_pairs\clean\00003948_002.png,synthetic_pairs\degraded\00003948_002_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0381
synthetic_pairs\clean\00003949_000.png,synthetic_pairs\degraded\00003949_000_deg_1_combined.png,combined,"poisson_noise+gaussian_blur(scale=46.9,sigma=2.08)"
synthetic_pairs\clean\00003949_000.png,synthetic_pairs\degraded\00003949_000_deg_2_poisson_noise.png,poisson_noise,scale=14.5
synthetic_pairs\clean\00003949_000.png,synthetic_pairs\degraded\00003949_000_deg_3_underexposure.png,underexposure,factor=0.69
synthetic_pairs\clean\00003950_000.png,synthetic_pairs\degraded\00003950_000_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0142
synthetic_pairs\clean\00003950_000.png,synthetic_pairs\degraded\00003950_000_deg_2_poisson_noise.png,poisson_noise,scale=18.9
synthetic_pairs\clean\00003950_000.png,synthetic_pairs\degraded\00003950_000_deg_3_gaussian_blur.png,gaussian_blur,sigma=2.46
synthetic_pairs\clean\00003950_001.png,synthetic_pairs\degraded\00003950_001_deg_1_contrast_compression.png,contrast_compression,pct=0.32
synthetic_pairs\clean\00003950_001.png,synthetic_pairs\degraded\00003950_001_deg_2_combined.png,combined,"contrast_compression+poisson_noise(pct=0.46,scale=18.8)"
synthetic_pairs\clean\00003950_001.png,synthetic_pairs\degraded\00003950_001_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0101
synthetic_pairs\clean\00003950_002.png,synthetic_pairs\degraded\00003950_002_deg_1_gaussian_blur.png,gaussian_blur,sigma=1.99
synthetic_pairs\clean\00003950_002.png,synthetic_pairs\degraded\00003950_002_deg_2_underexposure.png,underexposure,factor=0.40
synthetic_pairs\clean\00003950_002.png,synthetic_pairs\degraded\00003950_002_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0433
synthetic_pairs\clean\00003950_003.png,synthetic_pairs\degraded\00003950_003_deg_1_gaussian_blur.png,gaussian_blur,sigma=3.05
synthetic_pairs\clean\00003950_003.png,synthetic_pairs\degraded\00003950_003_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0231
synthetic_pairs\clean\00003950_003.png,synthetic_pairs\degraded\00003950_003_deg_3_poisson_noise.png,poisson_noise,scale=15.0
synthetic_pairs\clean\00003950_004.png,synthetic_pairs\degraded\00003950_004_deg_1_poisson_noise.png,poisson_noise,scale=26.9
synthetic_pairs\clean\00003950_004.png,synthetic_pairs\degraded\00003950_004_deg_2_gaussian_blur.png,gaussian_blur,sigma=1.86
synthetic_pairs\clean\00003950_004.png,synthetic_pairs\degraded\00003950_004_deg_3_underexposure.png,underexposure,factor=0.33
synthetic_pairs\clean\00003951_000.png,synthetic_pairs\degraded\00003951_000_deg_1_poisson_noise.png,poisson_noise,scale=13.8
synthetic_pairs\clean\00003951_000.png,synthetic_pairs\degraded\00003951_000_deg_2_gaussian_blur.png,gaussian_blur,sigma=2.74
synthetic_pairs\clean\00003951_000.png,synthetic_pairs\degraded\00003951_000_deg_3_underexposure.png,underexposure,factor=0.56
synthetic_pairs\clean\00003951_001.png,synthetic_pairs\degraded\00003951_001_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0106
synthetic_pairs\clean\00003951_001.png,synthetic_pairs\degraded\00003951_001_deg_2_gaussian_blur.png,gaussian_blur,sigma=2.22
synthetic_pairs\clean\00003951_001.png,synthetic_pairs\degraded\00003951_001_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0470
synthetic_pairs\clean\00003952_000.png,synthetic_pairs\degraded\00003952_000_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0167
synthetic_pairs\clean\00003952_000.png,synthetic_pairs\degraded\00003952_000_deg_2_combined.png,combined,"gaussian_blur+poisson_noise(sigma=1.78,scale=35.7)"
synthetic_pairs\clean\00003952_000.png,synthetic_pairs\degraded\00003952_000_deg_3_gaussian_blur.png,gaussian_blur,sigma=1.68
synthetic_pairs\clean\00003953_000.png,synthetic_pairs\degraded\00003953_000_deg_1_underexposure.png,underexposure,factor=0.43
synthetic_pairs\clean\00003953_000.png,synthetic_pairs\degraded\00003953_000_deg_2_contrast_compression.png,contrast_compression,pct=0.43
synthetic_pairs\clean\00003953_000.png,synthetic_pairs\degraded\00003953_000_deg_3_combined.png,combined,"contrast_compression+gaussian_blur(pct=0.55,sigma=0.99)"
synthetic_pairs\clean\00003953_001.png,synthetic_pairs\degraded\00003953_001_deg_1_contrast_compression.png,contrast_compression,pct=0.32
synthetic_pairs\clean\00003953_001.png,synthetic_pairs\degraded\00003953_001_deg_2_poisson_noise.png,poisson_noise,scale=21.4
synthetic_pairs\clean\00003953_001.png,synthetic_pairs\degraded\00003953_001_deg_3_underexposure.png,underexposure,factor=0.46
synthetic_pairs\clean\00003954_000.png,synthetic_pairs\degraded\00003954_000_deg_1_underexposure.png,underexposure,factor=0.44
synthetic_pairs\clean\00003954_000.png,synthetic_pairs\degraded\00003954_000_deg_2_contrast_compression.png,contrast_compression,pct=0.32
synthetic_pairs\clean\00003954_000.png,synthetic_pairs\degraded\00003954_000_deg_3_gaussian_blur.png,gaussian_blur,sigma=3.45
synthetic_pairs\clean\00003954_001.png,synthetic_pairs\degraded\00003954_001_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0493
synthetic_pairs\clean\00003954_001.png,synthetic_pairs\degraded\00003954_001_deg_2_underexposure.png,underexposure,factor=0.52
synthetic_pairs\clean\00003954_001.png,synthetic_pairs\degraded\00003954_001_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0425
synthetic_pairs\clean\00003955_000.png,synthetic_pairs\degraded\00003955_000_deg_1_contrast_compression.png,contrast_compression,pct=0.58
synthetic_pairs\clean\00003955_000.png,synthetic_pairs\degraded\00003955_000_deg_2_gaussian_blur.png,gaussian_blur,sigma=1.51
synthetic_pairs\clean\00003955_000.png,synthetic_pairs\degraded\00003955_000_deg_3_poisson_noise.png,poisson_noise,scale=24.2
synthetic_pairs\clean\00003956_000.png,synthetic_pairs\degraded\00003956_000_deg_1_combined.png,combined,"gaussian_blur+contrast_compression(sigma=3.18,pct=0.34)"
synthetic_pairs\clean\00003956_000.png,synthetic_pairs\degraded\00003956_000_deg_2_gaussian_blur.png,gaussian_blur,sigma=2.00
synthetic_pairs\clean\00003956_000.png,synthetic_pairs\degraded\00003956_000_deg_3_poisson_noise.png,poisson_noise,scale=24.1
synthetic_pairs\clean\00003956_001.png,synthetic_pairs\degraded\00003956_001_deg_1_poisson_noise.png,poisson_noise,scale=28.2
synthetic_pairs\clean\00003956_001.png,synthetic_pairs\degraded\00003956_001_deg_2_contrast_compression.png,contrast_compression,pct=0.53
synthetic_pairs\clean\00003956_001.png,synthetic_pairs\degraded\00003956_001_deg_3_poisson_noise.png,poisson_noise,scale=15.0
synthetic_pairs\clean\00003957_000.png,synthetic_pairs\degraded\00003957_000_deg_1_poisson_noise.png,poisson_noise,scale=11.2
synthetic_pairs\clean\00003957_000.png,synthetic_pairs\degraded\00003957_000_deg_2_gaussian_blur.png,gaussian_blur,sigma=1.43
synthetic_pairs\clean\00003957_000.png,synthetic_pairs\degraded\00003957_000_deg_3_poisson_noise.png,poisson_noise,scale=39.4
synthetic_pairs\clean\00003957_001.png,synthetic_pairs\degraded\00003957_001_deg_1_underexposure.png,underexposure,factor=0.44
synthetic_pairs\clean\00003957_001.png,synthetic_pairs\degraded\00003957_001_deg_2_contrast_compression.png,contrast_compression,pct=0.45
synthetic_pairs\clean\00003957_001.png,synthetic_pairs\degraded\00003957_001_deg_3_gaussian_blur.png,gaussian_blur,sigma=3.34
synthetic_pairs\clean\00003957_002.png,synthetic_pairs\degraded\00003957_002_deg_1_contrast_compression.png,contrast_compression,pct=0.60
synthetic_pairs\clean\00003957_002.png,synthetic_pairs\degraded\00003957_002_deg_2_gaussian_blur.png,gaussian_blur,sigma=3.24
synthetic_pairs\clean\00003957_002.png,synthetic_pairs\degraded\00003957_002_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0245
synthetic_pairs\clean\00003957_003.png,synthetic_pairs\degraded\00003957_003_deg_1_combined.png,combined,"contrast_compression+poisson_noise(pct=0.34,scale=15.5)"
synthetic_pairs\clean\00003957_003.png,synthetic_pairs\degraded\00003957_003_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0315
synthetic_pairs\clean\00003957_003.png,synthetic_pairs\degraded\00003957_003_deg_3_gaussian_blur.png,gaussian_blur,sigma=2.86
synthetic_pairs\clean\00003958_000.png,synthetic_pairs\degraded\00003958_000_deg_1_poisson_noise.png,poisson_noise,scale=12.4
synthetic_pairs\clean\00003958_000.png,synthetic_pairs\degraded\00003958_000_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0438
synthetic_pairs\clean\00003958_000.png,synthetic_pairs\degraded\00003958_000_deg_3_poisson_noise.png,poisson_noise,scale=29.6
synthetic_pairs\clean\00003959_000.png,synthetic_pairs\degraded\00003959_000_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0410
synthetic_pairs\clean\00003959_000.png,synthetic_pairs\degraded\00003959_000_deg_2_combined.png,combined,"gaussian_noise+underexposure(variance=0.0368,factor=0.34)"
synthetic_pairs\clean\00003959_000.png,synthetic_pairs\degraded\00003959_000_deg_3_gaussian_blur.png,gaussian_blur,sigma=1.92
synthetic_pairs\clean\00003959_001.png,synthetic_pairs\degraded\00003959_001_deg_1_contrast_compression.png,contrast_compression,pct=0.31
synthetic_pairs\clean\00003959_001.png,synthetic_pairs\degraded\00003959_001_deg_2_combined.png,combined,"contrast_compression+poisson_noise(pct=0.40,scale=18.9)"
synthetic_pairs\clean\00003959_001.png,synthetic_pairs\degraded\00003959_001_deg_3_underexposure.png,underexposure,factor=0.47
synthetic_pairs\clean\00003959_002.png,synthetic_pairs\degraded\00003959_002_deg_1_combined.png,combined,"underexposure+gaussian_blur(factor=0.50,sigma=3.25)"
synthetic_pairs\clean\00003959_002.png,synthetic_pairs\degraded\00003959_002_deg_2_poisson_noise.png,poisson_noise,scale=22.2
synthetic_pairs\clean\00003959_002.png,synthetic_pairs\degraded\00003959_002_deg_3_gaussian_blur.png,gaussian_blur,sigma=3.37
synthetic_pairs\clean\00003959_003.png,synthetic_pairs\degraded\00003959_003_deg_1_contrast_compression.png,contrast_compression,pct=0.54
synthetic_pairs\clean\00003959_003.png,synthetic_pairs\degraded\00003959_003_deg_2_combined.png,combined,"underexposure+poisson_noise(factor=0.48,scale=13.6)"
synthetic_pairs\clean\00003959_003.png,synthetic_pairs\degraded\00003959_003_deg_3_contrast_compression.png,contrast_compression,pct=0.52
synthetic_pairs\clean\00003959_004.png,synthetic_pairs\degraded\00003959_004_deg_1_underexposure.png,underexposure,factor=0.38
synthetic_pairs\clean\00003959_004.png,synthetic_pairs\degraded\00003959_004_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0290
synthetic_pairs\clean\00003959_004.png,synthetic_pairs\degraded\00003959_004_deg_3_combined.png,combined,"gaussian_blur+poisson_noise(sigma=2.71,scale=15.3)"
synthetic_pairs\clean\00003959_005.png,synthetic_pairs\degraded\00003959_005_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0091
synthetic_pairs\clean\00003959_005.png,synthetic_pairs\degraded\00003959_005_deg_2_underexposure.png,underexposure,factor=0.51
synthetic_pairs\clean\00003959_005.png,synthetic_pairs\degraded\00003959_005_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0146
synthetic_pairs\clean\00003960_000.png,synthetic_pairs\degraded\00003960_000_deg_1_poisson_noise.png,poisson_noise,scale=37.4
synthetic_pairs\clean\00003960_000.png,synthetic_pairs\degraded\00003960_000_deg_2_gaussian_blur.png,gaussian_blur,sigma=2.61
synthetic_pairs\clean\00003960_000.png,synthetic_pairs\degraded\00003960_000_deg_3_poisson_noise.png,poisson_noise,scale=13.7
synthetic_pairs\clean\00003961_000.png,synthetic_pairs\degraded\00003961_000_deg_1_gaussian_blur.png,gaussian_blur,sigma=1.27
synthetic_pairs\clean\00003961_000.png,synthetic_pairs\degraded\00003961_000_deg_2_poisson_noise.png,poisson_noise,scale=16.0
synthetic_pairs\clean\00003961_000.png,synthetic_pairs\degraded\00003961_000_deg_3_gaussian_blur.png,gaussian_blur,sigma=1.51
synthetic_pairs\clean\00003961_001.png,synthetic_pairs\degraded\00003961_001_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0268
synthetic_pairs\clean\00003961_001.png,synthetic_pairs\degraded\00003961_001_deg_2_poisson_noise.png,poisson_noise,scale=40.0
synthetic_pairs\clean\00003961_001.png,synthetic_pairs\degraded\00003961_001_deg_3_underexposure.png,underexposure,factor=0.30
synthetic_pairs\clean\00003961_002.png,synthetic_pairs\degraded\00003961_002_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0099
synthetic_pairs\clean\00003961_002.png,synthetic_pairs\degraded\00003961_002_deg_2_gaussian_blur.png,gaussian_blur,sigma=2.28
synthetic_pairs\clean\00003961_002.png,synthetic_pairs\degraded\00003961_002_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0352
synthetic_pairs\clean\00003962_000.png,synthetic_pairs\degraded\00003962_000_deg_1_poisson_noise.png,poisson_noise,scale=47.9
synthetic_pairs\clean\00003962_000.png,synthetic_pairs\degraded\00003962_000_deg_2_gaussian_noise.png,gaussian_noise,variance=0.0403
synthetic_pairs\clean\00003962_000.png,synthetic_pairs\degraded\00003962_000_deg_3_gaussian_blur.png,gaussian_blur,sigma=1.32
synthetic_pairs\clean\00003962_001.png,synthetic_pairs\degraded\00003962_001_deg_1_underexposure.png,underexposure,factor=0.60
synthetic_pairs\clean\00003962_001.png,synthetic_pairs\degraded\00003962_001_deg_2_poisson_noise.png,poisson_noise,scale=29.0
synthetic_pairs\clean\00003962_001.png,synthetic_pairs\degraded\00003962_001_deg_3_gaussian_noise.png,gaussian_noise,variance=0.0197
synthetic_pairs\clean\00003963_000.png,synthetic_pairs\degraded\00003963_000_deg_1_underexposure.png,underexposure,factor=0.54
synthetic_pairs\clean\00003963_000.png,synthetic_pairs\degraded\00003963_000_deg_2_gaussian_blur.png,gaussian_blur,sigma=2.02
synthetic_pairs\clean\00003963_000.png,synthetic_pairs\degraded\00003963_000_deg_3_underexposure.png,underexposure,factor=0.31
synthetic_pairs\clean\00003964_000.png,synthetic_pairs\degraded\00003964_000_deg_1_gaussian_noise.png,gaussian_noise,variance=0.0060
synthetic_pairs\clean\00003964_000.png,synthetic_pairs\degraded\00003964_000_deg_2_gaussian_blur.png,gaussian_blur,sigma=2.39
